region_id,clinic_ids,total_availability_hours
270,"[67, 68, 69, 74, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",540.4
271,"[66, 67, 68, 69, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",496.6
272,"[67, 68, 69, 78, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",499.8
273,"[66, 67, 68, 69, 78, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",485.1
274,"[67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270, 274]",486.4
275,"[67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",488.2
276,"[66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",473.5
277,"[67, 68, 69, 74, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",476.7
278,"[67, 68, 69, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270, 274]",445.8
279,"[66, 67, 68, 69, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 267, 270, 274]",431.1
280,"[67, 68, 69, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 267, 270, 274]",434.3
281,"[66, 67, 68, 69, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",432.90000000000003
282,"[67, 68, 69, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",436.1
283,"[66, 67, 68, 69, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 267, 270]",421.40000000000003
284,"[67, 68, 69, 74, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",513.0999999999999
285,"[66, 67, 68, 69, 74, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270, 274]",498.4
286,"[67, 68, 69, 74, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270, 274]",501.59999999999997
287,"[66, 67, 68, 69, 74, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",500.2
288,"[67, 68, 69, 74, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",503.4
289,"[66, 67, 68, 69, 74, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",488.7
290,"[66, 67, 68, 69, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270, 274]",457.8
291,"[67, 68, 69, 78, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270, 274]",461.0
292,"[66, 67, 68, 69, 78, 108, 134, 135, 159, 161, 169, 171, 191, 207, 267, 270, 274]",446.3
293,"[66, 67, 68, 69, 78, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",448.1
294,"[65, 67, 68, 69, 76, 104, 108, 135, 159, 161, 171, 191, 250, 257, 267, 270]",461.5
295,"[65, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",528.8
296,"[65, 67, 68, 69, 76, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",488.2
297,"[65, 66, 67, 68, 69, 76, 108, 135, 159, 161, 171, 191, 250, 257, 267, 270]",473.5
298,"[65, 67, 68, 69, 76, 78, 108, 135, 159, 161, 171, 191, 250, 257, 267, 270]",476.7
299,"[65, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270]",465.1
300,"[65, 67, 68, 69, 76, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270]",424.5
301,"[65, 66, 67, 68, 69, 76, 104, 108, 135, 159, 161, 171, 191, 267, 270]",409.8
302,"[65, 67, 68, 69, 76, 78, 104, 108, 135, 159, 161, 171, 191, 267, 270]",413.0
303,"[65, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",491.8
304,"[65, 66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270]",477.1
305,"[65, 67, 68, 69, 74, 76, 78, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270]",480.3
306,"[65, 66, 67, 68, 69, 76, 108, 135, 159, 161, 171, 191, 201, 267, 270]",436.5
307,"[65, 67, 68, 69, 76, 78, 108, 135, 159, 161, 171, 191, 201, 267, 270]",439.7
308,"[65, 66, 67, 68, 69, 76, 78, 108, 135, 159, 161, 171, 191, 267, 270]",425.0
309,"[65, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",507.9
310,"[65, 67, 68, 69, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",467.3
311,"[65, 66, 67, 68, 69, 104, 108, 135, 159, 161, 171, 191, 250, 257, 267, 270]",452.6
312,"[65, 67, 68, 69, 78, 104, 108, 135, 159, 161, 171, 191, 250, 257, 267, 270]",455.8
313,"[65, 67, 68, 69, 74, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",534.5999999999999
314,"[65, 66, 67, 68, 69, 74, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",519.9
315,"[65, 67, 68, 69, 74, 78, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",523.0999999999999
316,"[65, 66, 67, 68, 69, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",479.3
317,"[65, 67, 68, 69, 78, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",482.5
318,"[65, 66, 67, 68, 69, 78, 108, 135, 159, 161, 171, 191, 250, 257, 267, 270]",467.8
319,"[65, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",470.90000000000003
320,"[65, 66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270]",456.20000000000005
321,"[65, 67, 68, 69, 74, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270]",459.40000000000003
322,"[65, 66, 67, 68, 69, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270]",415.6
323,"[65, 67, 68, 69, 78, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270]",418.8
324,"[65, 66, 67, 68, 69, 78, 104, 108, 135, 159, 161, 171, 191, 267, 270]",404.1
325,"[65, 66, 67, 68, 69, 74, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",482.90000000000003
326,"[65, 67, 68, 69, 74, 78, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",486.1
327,"[65, 66, 67, 68, 69, 74, 78, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270]",471.40000000000003
328,"[65, 66, 67, 68, 69, 78, 108, 135, 159, 161, 171, 191, 201, 267, 270]",430.8
329,"[67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",507.0
330,"[67, 68, 69, 76, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",466.40000000000003
331,"[66, 67, 68, 69, 76, 104, 108, 135, 159, 161, 171, 191, 250, 257, 267, 270]",451.70000000000005
332,"[67, 68, 69, 76, 78, 104, 108, 135, 159, 161, 171, 191, 250, 257, 267, 270]",454.90000000000003
333,"[67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",533.6999999999999
334,"[66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",519.0
335,"[67, 68, 69, 74, 76, 78, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",522.1999999999999
336,"[66, 67, 68, 69, 76, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",478.40000000000003
337,"[67, 68, 69, 76, 78, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",481.6
338,"[66, 67, 68, 69, 76, 78, 108, 135, 159, 161, 171, 191, 250, 257, 267, 270]",466.90000000000003
339,"[67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270, 274]",468.20000000000005
340,"[67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",470.00000000000006
341,"[66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270]",455.30000000000007
342,"[67, 68, 69, 74, 76, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270]",458.50000000000006
343,"[67, 68, 69, 76, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270, 274]",427.6
344,"[66, 67, 68, 69, 76, 104, 108, 135, 159, 161, 171, 191, 267, 270, 274]",412.90000000000003
345,"[67, 68, 69, 76, 78, 104, 108, 135, 159, 161, 171, 191, 267, 270, 274]",416.1
346,"[66, 67, 68, 69, 76, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270]",414.70000000000005
347,"[67, 68, 69, 76, 78, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270]",417.90000000000003
348,"[66, 67, 68, 69, 76, 78, 104, 108, 135, 159, 161, 171, 191, 267, 270]",403.20000000000005
349,"[67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",494.90000000000003
350,"[66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270, 274]",480.20000000000005
351,"[67, 68, 69, 74, 76, 78, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270, 274]",483.40000000000003
352,"[66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",482.00000000000006
353,"[67, 68, 69, 74, 76, 78, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",485.20000000000005
354,"[66, 67, 68, 69, 74, 76, 78, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270]",470.50000000000006
355,"[66, 67, 68, 69, 76, 108, 135, 159, 161, 171, 191, 201, 267, 270, 274]",439.6
356,"[67, 68, 69, 76, 78, 108, 135, 159, 161, 171, 191, 201, 267, 270, 274]",442.8
357,"[66, 67, 68, 69, 76, 78, 108, 135, 159, 161, 171, 191, 267, 270, 274]",428.1
358,"[66, 67, 68, 69, 76, 78, 108, 135, 159, 161, 171, 191, 201, 267, 270]",429.90000000000003
359,"[67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",512.8
360,"[66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",498.1
361,"[67, 68, 69, 74, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",501.3
362,"[66, 67, 68, 69, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",457.50000000000006
363,"[67, 68, 69, 78, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",460.70000000000005
364,"[66, 67, 68, 69, 78, 104, 108, 135, 159, 161, 171, 191, 250, 257, 267, 270]",446.00000000000006
365,"[66, 67, 68, 69, 74, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",524.8
366,"[67, 68, 69, 74, 78, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",528.0
367,"[66, 67, 68, 69, 74, 78, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",513.3
368,"[66, 67, 68, 69, 78, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",472.70000000000005
369,"[67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",474.00000000000006
370,"[66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270, 274]",459.30000000000007
371,"[67, 68, 69, 74, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270, 274]",462.50000000000006
372,"[66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",461.1000000000001
373,"[67, 68, 69, 74, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",464.30000000000007
374,"[66, 67, 68, 69, 74, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270]",449.6000000000001
375,"[66, 67, 68, 69, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270, 274]",418.70000000000005
376,"[67, 68, 69, 78, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270, 274]",421.90000000000003
377,"[66, 67, 68, 69, 78, 104, 108, 135, 159, 161, 171, 191, 267, 270, 274]",407.20000000000005
378,"[66, 67, 68, 69, 78, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270]",409.00000000000006
379,"[66, 67, 68, 69, 74, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",486.00000000000006
380,"[67, 68, 69, 74, 78, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",489.20000000000005
381,"[66, 67, 68, 69, 74, 78, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270, 274]",474.50000000000006
382,"[66, 67, 68, 69, 74, 78, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",476.30000000000007
383,"[66, 67, 68, 69, 78, 108, 135, 159, 161, 171, 191, 201, 267, 270, 274]",433.90000000000003
384,"[67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 190, 191, 200, 201, 250, 257, 267, 270, 286]",609.6
385,"[67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 190, 191, 200, 201, 267, 270, 274, 286]",570.8
386,"[65, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",516.1999999999999
387,"[65, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",583.5
388,"[65, 67, 68, 69, 76, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",542.9
389,"[65, 66, 67, 68, 69, 76, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",528.1999999999999
390,"[65, 67, 68, 69, 76, 78, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",531.4
391,"[65, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",519.8
392,"[65, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",479.2
393,"[65, 66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 267, 270]",464.5
394,"[65, 67, 68, 69, 76, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 267, 270]",467.7
395,"[65, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",546.4999999999999
396,"[65, 66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",531.8
397,"[65, 67, 68, 69, 74, 76, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",534.9999999999999
398,"[65, 66, 67, 68, 69, 76, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",491.2
399,"[65, 67, 68, 69, 76, 78, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",494.4
400,"[65, 66, 67, 68, 69, 76, 78, 108, 134, 135, 159, 161, 169, 171, 191, 207, 267, 270]",479.7
401,"[65, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",562.6
402,"[65, 67, 68, 69, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",522.0
403,"[65, 66, 67, 68, 69, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",507.3
404,"[65, 67, 68, 69, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",510.5
405,"[65, 67, 68, 69, 74, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",589.3
406,"[65, 66, 67, 68, 69, 74, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",574.6
407,"[65, 67, 68, 69, 74, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",577.8
408,"[65, 66, 67, 68, 69, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",534.0
409,"[65, 67, 68, 69, 78, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",537.1999999999999
410,"[65, 66, 67, 68, 69, 78, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",522.5
411,"[65, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",525.5999999999999
412,"[65, 66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",510.9
413,"[65, 67, 68, 69, 74, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",514.0999999999999
414,"[65, 66, 67, 68, 69, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",470.3
415,"[65, 67, 68, 69, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",473.5
416,"[65, 66, 67, 68, 69, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 267, 270]",458.8
417,"[65, 66, 67, 68, 69, 74, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",537.5999999999999
418,"[65, 67, 68, 69, 74, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",540.8
419,"[65, 66, 67, 68, 69, 74, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",526.0999999999999
420,"[65, 66, 67, 68, 69, 78, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",485.5
421,"[67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",561.7
422,"[67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",521.1
423,"[66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",506.40000000000003
424,"[67, 68, 69, 76, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",509.6
425,"[67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",588.4
426,"[66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",573.7
427,"[67, 68, 69, 74, 76, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",576.9
428,"[66, 67, 68, 69, 76, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",533.1
429,"[67, 68, 69, 76, 78, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",536.3
430,"[66, 67, 68, 69, 76, 78, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",521.6
431,"[67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270, 274]",522.9
432,"[67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",524.6999999999999
433,"[66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",510.0
434,"[67, 68, 69, 74, 76, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",513.1999999999999
435,"[67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270, 274]",482.3
436,"[66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 267, 270, 274]",467.6
437,"[67, 68, 69, 76, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 267, 270, 274]",470.8
438,"[66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",469.40000000000003
439,"[67, 68, 69, 76, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",472.6
440,"[66, 67, 68, 69, 76, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 267, 270]",457.90000000000003
441,"[67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",549.5999999999999
442,"[66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270, 274]",534.9
443,"[67, 68, 69, 74, 76, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270, 274]",538.0999999999999
444,"[66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",536.6999999999999
445,"[67, 68, 69, 74, 76, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",539.9
446,"[66, 67, 68, 69, 74, 76, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",525.1999999999999
447,"[66, 67, 68, 69, 76, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270, 274]",494.3
448,"[67, 68, 69, 76, 78, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270, 274]",497.5
449,"[66, 67, 68, 69, 76, 78, 108, 134, 135, 159, 161, 169, 171, 191, 207, 267, 270, 274]",482.8
450,"[66, 67, 68, 69, 76, 78, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",484.6
451,"[67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",567.5
452,"[66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",552.8000000000001
453,"[67, 68, 69, 74, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",556.0
454,"[66, 67, 68, 69, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",512.2
455,"[67, 68, 69, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",515.4
456,"[66, 67, 68, 69, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",500.70000000000005
457,"[66, 67, 68, 69, 74, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",579.5
458,"[67, 68, 69, 74, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",582.6999999999999
459,"[66, 67, 68, 69, 74, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",568.0
460,"[66, 67, 68, 69, 78, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",527.4
461,"[67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",528.6999999999999
462,"[66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270, 274]",514.0
463,"[67, 68, 69, 74, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270, 274]",517.1999999999999
464,"[66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",515.8
465,"[67, 68, 69, 74, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",519.0
466,"[66, 67, 68, 69, 74, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",504.3
467,"[66, 67, 68, 69, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270, 274]",473.40000000000003
468,"[67, 68, 69, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270, 274]",476.6
469,"[66, 67, 68, 69, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 267, 270, 274]",461.90000000000003
470,"[66, 67, 68, 69, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",463.70000000000005
471,"[66, 67, 68, 69, 74, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",540.6999999999999
472,"[67, 68, 69, 74, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",543.8999999999999
473,"[66, 67, 68, 69, 74, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270, 274]",529.1999999999999
474,"[66, 67, 68, 69, 74, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",531.0
475,"[66, 67, 68, 69, 78, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270, 274]",488.6
476,"[65, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",544.4
477,"[65, 67, 68, 69, 76, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",503.8
478,"[65, 66, 67, 68, 69, 76, 104, 108, 135, 159, 161, 171, 191, 250, 257, 267, 270]",489.1
479,"[65, 67, 68, 69, 76, 78, 104, 108, 135, 159, 161, 171, 191, 250, 257, 267, 270]",492.3
480,"[65, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",571.0999999999999
481,"[65, 66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",556.4
482,"[65, 67, 68, 69, 74, 76, 78, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",559.5999999999999
483,"[65, 66, 67, 68, 69, 76, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",515.8
484,"[65, 67, 68, 69, 76, 78, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",519.0
485,"[65, 66, 67, 68, 69, 76, 78, 108, 135, 159, 161, 171, 191, 250, 257, 267, 270]",504.3
486,"[65, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",507.40000000000003
487,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270]",492.70000000000005
488,"[65, 67, 68, 69, 74, 76, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270]",495.90000000000003
489,"[65, 66, 67, 68, 69, 76, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270]",452.1
